function,version,bleu4,exact_match,codebert_sim
"setFee(uint256,uint256,uint256,uint256)_v184_v0.8.9___3255",0.8.9,0.7973,0,0.9998
"decreaseAllowance(address,uint256)_v92_v0.8.6___3256",0.8.6,0.0,0,0.973
previousOwner()_v0.8.4___3257,0.8.4,0.3247,0,0.9962
setMaxWalletSize(uint256)_v1442_v0.8.9___3258,0.8.9,0.3627,0,0.9951
"setMultipliers(uint256,uint256,uint256)_v0.8.11___3259",0.8.11,0.0,0,0.9863
burn(bytes32)_v2_v0.8.9___3260,0.8.9,0.0,0,0.9881
isWhitelisted(address)_v0.8.14___3261,0.8.14,0.0,0,0.9879
startTrading()_v0.8.11___3262,0.8.11,0.1833,0,0.9507
removeAdmin(address)_v0.8.0___3263,0.8.0,0.0,0,0.9855
timestampToDateTime(uint256)_v0.8.0___3264,0.8.0,0.3964,0,0.9815
withdraw()_v2_v0.8.6___3265,0.8.6,0.0,0,0.9482
claimDividend(address)_v0.8.17___3266,0.8.17,0.0,0,0.9769
sSBlock()_v0.8.2___3267,0.8.2,0.5418,0,0.9981
contractURI()_v0.8.11___3268,0.8.11,0.5348,0,0.9753
openTrading()_v958_v0.8.7___3269,0.8.7,0.0,0,0.9822
countVotes(uint256)_v0.8.7___3270,0.8.7,0.0,0,0.9349
setMaxWallet(uint256)_v0.8.4___3271,0.8.4,0.0,0,0.9917
launch(uint256)_v10_v0.8.11___3272,0.8.11,0.0833,0,0.9333
refund(uint32)_v0.8.16___3273,0.8.16,0.0,0,0.9919
startTrading()_v29_v0.8.17___3274,0.8.17,0.0,0,0.9528
withdrawLPTokens()_v0.8.18___3275,0.8.18,0.3485,0,0.9936
"approveAndCall(address,uint256,bytes)_v0.8.0___3276",0.8.0,0.5418,0,0.9996
"mint(address,uint256)_v184_v0.8.0___3277",0.8.0,0.1654,0,0.9892
increaseRewardsPool(uint256)_v0.8.4___3278,0.8.4,0.0,0,0.9845
"deposit(uint256,uint256)_v3_v0.8.11___3279",0.8.11,0.0,0,0.9655
"claim(address,uint256)_v0.8.15___3280",0.8.15,0.0,0,0.9863
"set_payout(uint256,address,uint256)_v0.8.0___3281",0.8.0,0.0,0,0.9944
withdrawFees()_v0.8.9___3282,0.8.9,0.2592,0,0.9854
"changeFees(uint256,uint256,uint256,uint256)_v0.8.16___3283",0.8.16,0.1478,0,0.9897
SvgP2()_v0.8.0___3284,0.8.0,0.0,0,0.9941
"transfer(address,uint96)_v0.8.0___3285",0.8.0,0.1208,0,0.965
totalBurn()_v0.8.2___3286,0.8.2,0.0,0,0.9576
"increaseAllowance(address,uint256)_v3176_v0.8.0___3287",0.8.0,0.0,0,0.9866
"setFee(uint256,uint256,uint256,uint256)_v1689_v0.8.9___3288",0.8.9,0.1449,0,0.9873
changeTokenReceiver(address)_v0.8.4___3289,0.8.4,0.4903,0,0.9925
transferOwnership(address)_v1664_v0.8.4___3290,0.8.4,0.1668,0,0.9936
collect()_v3_v0.8.0___3291,0.8.0,0.0221,0,0.8603
setMaxWallet(uint256)_v19_v0.8.17___3292,0.8.17,0.0,0,0.9883
updateMaintenanceWallet(address)_v0.8.12___3293,0.8.12,0.3028,0,0.9906
getRewards()_v0.8.17___3294,0.8.17,0.0919,0,0.9422
"updateSellFees(uint256,uint256,uint256)_v57_v0.8.17___3295",0.8.17,0.193,0,0.99
setOwner(address)_v2_v0.8.11___3296,0.8.11,0.0,0,0.9929
claimToken(address)_v0.8.0___3297,0.8.0,0.0,0,0.9939
destroy()_v0.8.7___3298,0.8.7,0.0,0,0.9881
useCoolDown(bool)_v0.8.0___3299,0.8.0,0.0,0,0.9846
release()_v0.8.0___3300,0.8.0,0.0,0,0.983
"setFeeReceivers(address,address,address,address)_v2_v0.8.6___3301",0.8.6,0.5786,0,0.9996
clearStuckToken(address)_v11_v0.8.10___3302,0.8.10,0.0,0,0.9894
isOwner(address)_v6_v0.8.13___3303,0.8.13,0.2221,0,0.9771
depositAndStake(uint256)_v0.8.4___3304,0.8.4,0.0,0,0.9401
update()_v0.8.2___3305,0.8.2,0.0,0,0.9611
devMint(uint256)_v0.8.4___3306,0.8.4,0.0,0,0.9181
oracle()_v0.8.9___3307,0.8.9,0.0,0,0.8804
"addRecipient(address,uint256)_v0.8.17___3308",0.8.17,0.1799,0,0.9922
"getLockedBalanceInfo(uint256,address)_v0.8.0___3309",0.8.0,0.0,0,0.9105
"setWinner(uint256,uint256)_v0.8.17___3310",0.8.17,0.0,0,0.9405
"excludeFromMaxTransaction(address,bool)_v728_v0.8.10___3311",0.8.10,0.5723,0,0.9889
upgradeTo(address)_v5_v0.8.0___3312,0.8.0,0.0,0,0.9804
stakeTimeRemaining(address)_v0.8.9___3313,0.8.9,0.0,0,0.9432
"royaltyInfo(uint256,uint256)_v10_v0.8.7___3314",0.8.7,0.2725,0,0.9891
publicMint(uint256)_v3_v0.8.0___3315,0.8.0,0.0,0,0.9888
withdrawReward()_v0.8.0___3316,0.8.0,0.0,0,0.9922
setTokenLPBurn(uint8)_v0.8.0___3317,0.8.0,0.0,0,0.9924
isBlacklisted(address)_v2_v0.8.19___3318,0.8.19,0.4172,0,0.998
_setMaxTxAmount(uint256)_v8_v0.8.6___3319,0.8.6,0.1154,0,0.9585
claimOwnership()_v6_v0.8.0___3320,0.8.0,0.0,0,0.9859
getSlotsCount(uint256)_v0.8.4___3321,0.8.4,0.4172,0,0.9891
"usernameSwap(address,bytes32,address,bytes32)_v0.8.4___3322",0.8.4,0.0,0,0.9729
openTrading()_v668_v0.8.0___3323,0.8.0,0.8492,0,0.9984
setInsurancePool(address)_v0.8.4___3324,0.8.4,0.0,0,0.9931
burnbeforeLaunch(uint256)_v0.8.6___3325,0.8.6,0.0,0,0.9832
updateMultisig(address)_v0.8.0___3326,0.8.0,0.1951,0,0.9898
enableTrading()_v2_v0.8.15___3327,0.8.15,0.2469,0,0.9917
"setRouter(address,address)_v0.8.17___3328",0.8.17,0.0,0,0.953
transferOwnership(address)_v273_v0.8.7___3329,0.8.7,0.0,0,0.9917
toEthSignedMessageHash(bytes32)_v0.8.0___3330,0.8.0,0.1578,0,0.9932
renounceOwnership(address)_v0.8.10___3331,0.8.10,0.0,0,0.991
totalSellFeePerTx(uint256)_v0.8.10___3332,0.8.10,0.249,0,0.9877
setSwapTokensAtAmount(uint256)_v0.8.12___3333,0.8.12,0.472,0,0.9971
addAuthorized(address)_v2_v0.8.0___3334,0.8.0,0.0,0,0.9978
implementation()_v2_v0.8.7___3335,0.8.7,0.0,0,0.9517
"setExcludedFromMaxTx(address,bool)_v0.8.5___3336",0.8.5,0.4367,0,0.9982
removeFromBlackList(address)_v0.8.17___3337,0.8.17,0.0,0,0.9921
openTrading()_v40_v0.8.13___3338,0.8.13,0.6789,0,0.9981
renounceOwnership()_v3306_v0.8.4___3339,0.8.4,0.0,0,0.9524
setBridgeAddress(address)_v0.8.6___3340,0.8.6,0.658,0,0.9987
setCharityFeePercent(uint256)_v0.8.2___3341,0.8.2,0.0,0,0.9681
addPresaleList(address[])_v0.8.13___3342,0.8.13,0.0,0,0.9973
removeIssuer(address)_v0.8.0___3343,0.8.0,0.0,0,0.9832
_setMaxTxAmount(uint256)_v48_v0.8.9___3344,0.8.9,0.3955,0,0.9562
startTrade()_v7_v0.8.10___3345,0.8.10,0.2416,0,0.9963
stake()_v0.8.7___3346,0.8.7,0.0,0,0.9851
"decreaseAllowance(address,uint256)_v2745_v0.8.0___3347",0.8.0,0.4447,0,0.9939
getActiveProposals()_v0.8.0___3348,0.8.0,0.0,0,0.9894
deposit(uint256)_v20_v0.8.0___3349,0.8.0,0.0,0,0.987
setBridgeContract(address)_v0.8.4___3350,0.8.4,0.1993,0,0.991
withdraw()_v8_v0.8.7___3351,0.8.7,0.0,0,0.9966
renounceOwnership()_v438_v0.8.17___3352,0.8.17,0.4526,0,0.9988
remove_stake(uint256)_v0.8.7___3353,0.8.7,0.0,0,0.9699
"mint(address,uint256)_v126_v0.8.0___3354",0.8.0,0.063,0,0.9881
setMaxWalletAmount(uint256)_v56_v0.8.4___3355,0.8.4,0.0444,0,0.9825
withdraw()_v20_v0.8.9___3356,0.8.9,0.6435,0,0.995
RecoverERC20(address)_v3_v0.8.4___3357,0.8.4,0.0,0,0.9944
CollectFunds()_v0.8.4___3358,0.8.4,0.0,0,0.9619
latestAnswer()_v0.8.4___3359,0.8.4,0.0,0,0.9649
"mintGastoken(address,uint256)_v2_v0.8.0___3360",0.8.0,0.0,0,0.9881
updateDevelopmentWallet(address)_v0.8.18___3361,0.8.18,0.3336,0,0.995
"delegatedToUserAt(address,uint256)_v0.8.4___3362",0.8.4,0.0,0,0.9658
whaleSellLimit()_v0.8.4___3363,0.8.4,0.0168,0,0.9131
"excludeFromFees(address,bool)_v50_v0.8.13___3364",0.8.13,0.4208,0,0.9957
"buy(uint256,address)_v0.8.0___3365",0.8.0,0.0,0,0.9679
"safeTransferFrom(address,address,address,uint256)_v0.8.0___3366",0.8.0,0.0,0,0.9565
removeFees()_v0.8.19___3367,0.8.19,0.4367,0,0.9875
withdraw()_v6_v0.8.3___3368,0.8.3,0.0,0,0.9515
"updateSellFees(uint256,uint256,uint256)_v222_v0.8.10___3369",0.8.10,0.6009,0,0.9996
getEntryByIndex(uint256)_v0.8.0___3370,0.8.0,0.0,0,0.9773
"withdrawERC20(address,address,uint256)_v2_v0.8.0___3371",0.8.0,0.0,0,0.9456
newowner(address)_v0.8.7___3372,0.8.7,0.0,0,0.983
"accrue(address,address)_v0.8.10___3373",0.8.10,0.0,0,0.973
setToken(address)_v0.8.17___3374,0.8.17,0.0,0,0.9909
owner()_v4839_v0.8.9___3375,0.8.9,0.5254,0,0.9954
setToken1(address)_v0.8.0___3376,0.8.0,0.0,0,0.9863
"set_approve_all(address,bool)_v0.8.1___3377",0.8.1,0.0,0,0.9906
openTrading()_v562_v0.8.0___3378,0.8.0,0.8492,0,0.9989
setSwapEnabled(bool)_v59_v0.8.4___3379,0.8.4,0.0,0,0.9938
convertToShares(uint256)_v0.8.16___3380,0.8.16,0.2351,0,0.9966
"updateBuyFees(uint256,uint256,uint256)_v40_v0.8.9___3381",0.8.9,0.6885,0,0.9905
clearStuckBalance(uint256)_v5_v0.8.12___3382,0.8.12,0.4474,0,0.9951
getLastProposal()_v0.8.0___3383,0.8.0,0.0,0,0.9787
withdraw()_v84_v0.8.0___3384,0.8.0,0.0118,0,0.9396
setImplementation(address)_v0.8.0___3385,0.8.0,0.0,0,0.9936
releaseAll()_v0.8.0___3386,0.8.0,0.0,0,0.9875
setBuyTax(uint256)_v7_v0.8.4___3387,0.8.4,0.0,0,0.9876
removeLimits()_v509_v0.8.17___3388,0.8.17,0.1996,0,0.9687
removeLimits()_v403_v0.8.7___3389,0.8.7,0.0,0,0.996
opensale()_v0.8.6___3390,0.8.6,0.0,0,0.9875
recoverTokens(address)_v4_v0.8.17___3391,0.8.17,0.0,0,0.9887
isOpen()_v2_v0.8.17___3392,0.8.17,0.2405,0,0.9957
updateUniswapV2Router(address)_v7_v0.8.10___3393,0.8.10,0.2313,0,0.978
stakingGift(uint256)_v0.8.4___3394,0.8.4,0.0,0,0.9697
toggleMint()_v0.8.4___3395,0.8.4,0.4775,0,0.9964
startTrading()_v0.8.8___3396,0.8.8,0.0,0,0.9585
"transferToken(address,uint256)_v0.8.11___3397",0.8.11,0.0,0,0.9947
limitLiquidityReleaseTo20Percent()_v0.8.10___3398,0.8.10,0.0,0,0.9938
setMaxTxnAmount(uint256)_v4089_v0.8.9___3399,0.8.9,0.3995,0,0.9934
stake(uint8)_v0.8.4___3400,0.8.4,0.0,0,0.9695
"claimToken(address,uint256)_v0.8.0___3401",0.8.0,0.4497,0,0.9903
percentLastSoldToBuyBackTimesTen()_v0.8.12___3402,0.8.12,0.5296,0,0.9895
"increaseAllowance(address,uint256)_v6678_v0.8.0___3403",0.8.0,0.3685,0,0.9931
"safeTransferFrom(address,address,uint256,bytes)_v259_v0.8.4___3404",0.8.4,0.0,0,0.8592
setOwner(address)_v5_v0.8.6___3405,0.8.6,0.0,0,0.9853
OpenTrading()_v0.8.18___3406,0.8.18,0.0,0,0.9923
"updateBuyFees(uint256,uint256,uint256)_v624_v0.8.9___3407",0.8.9,0.3957,0,0.99
"updateBuyFees(uint256,uint256,uint256,uint256)_v59_v0.8.10___3408",0.8.10,0.4,0,0.9969
setMaxTransactionAmount(uint256)_v0.8.4___3409,0.8.4,0.0,0,0.9893
"changeIsDividendExempt(address,bool)_v0.8.10___3410",0.8.10,0.1739,0,0.971
totalDistributedRewards()_v0.8.7___3411,0.8.7,0.4671,0,0.9909
ownerTransfership(address)_v15_v0.8.4___3412,0.8.4,0.2853,0,0.9962
getLog2Floor(uint256)_v0.8.0___3413,0.8.0,0.0,0,0.989
setLatestTime(uint256)_v0.8.4___3414,0.8.4,0.0,0,0.9974
"decreaseAllowance(address,uint256)_v108_v0.8.0___3415",0.8.0,0.6401,0,0.9807
changeCapped(bool)_v0.8.4___3416,0.8.4,0.3498,0,0.9711
disableBNBsellLimit()_v0.8.4___3417,0.8.4,0.0,0,0.9914
"setFee(uint256,uint256)_v258_v0.8.5___3418",0.8.5,0.5279,0,0.9965
publicMint(uint256)_v6_v0.8.4___3419,0.8.4,0.0,0,0.9796
removeBlacklist(address)_v0.8.2___3420,0.8.2,0.0,0,0.991
updateBuyFee(uint256)_v0.8.9___3421,0.8.9,0.0,0,0.9961
unanchor(bytes32)_v0.8.0___3422,0.8.0,0.0,0,0.9939
"_burn(address,uint256)_v0.8.9___3423",0.8.9,0.5763,0,0.9833
marketingWallet()_v0.8.4___3424,0.8.4,0.4671,0,0.9976
"getBridgeStatus(uint256,uint256)_v2_v0.8.4___3425",0.8.4,0.3542,0,0.9739
"updateSellFees(uint256,uint256,uint256,uint256)_v2_v0.8.14___3426",0.8.14,0.6039,0,0.9993
setMaxWalletSize(uint256)_v59_v0.8.10___3427,0.8.10,0.1409,0,0.9924
"claimTransfer(address,uint256)_v0.8.0___3428",0.8.0,0.0,0,0.9251
"safeTransferFrom(address,address,uint256,bytes)_v2_v0.8.18___3429",0.8.18,0.0,0,0.9974
"mint(address,string)_v0.8.17___3430",0.8.17,0.0479,0,0.9814
checkFeeExempt(address)_v0.8.7___3431,0.8.7,0.4172,0,0.9972
"updateBuyFees(uint256,uint256,uint256)_v241_v0.8.10___3432",0.8.10,0.9318,0,1.0
withdrawETH(uint256)_v0.8.6___3433,0.8.6,0.0,0,0.9955
openTrading()_v122_v0.8.0___3434,0.8.0,0.8492,0,0.9987
manualSwap(uint256)_v17_v0.8.19___3435,0.8.19,0.0,0,0.9827
"checkRatio(uint256,uint256)_v0.8.19___3436",0.8.19,0.0,0,0.9228
"mint(address,uint256)_v163_v0.8.0___3437",0.8.0,0.0,0,0.963
Unprotected()_v0.8.16___3438,0.8.16,0.0,0,0.977
isExcluded(address)_v13_v0.8.9___3439,0.8.9,0.8071,0,0.9991
"withdrawERC20(address,uint256)_v0.8.1___3440",0.8.1,0.0,0,0.9835
buyCommonPacks()_v0.8.4___3441,0.8.4,0.0,0,0.986
withdrawFees()_v0.8.15___3442,0.8.15,0.2115,0,0.9855
unPauseContract()_v0.8.0___3443,0.8.0,0.0,0,0.9951
claimForLoot(uint256)_v2_v0.8.0___3444,0.8.0,0.0,0,0.9227
updateDevWallet(address)_v390_v0.8.10___3445,0.8.10,0.4008,0,0.9906
"getUnderlyingsInfo(address,uint256)_v2_v0.8.6___3446",0.8.6,0.0,0,0.9771
addExecutor(address)_v0.8.4___3447,0.8.4,0.0,0,0.9952
_fallback_v0.8.3___3448,0.8.3,0.0,0,0.9489
"unstake(address,uint256)_v3_v0.8.17___3449",0.8.17,0.0,0,0.9342
sendGifts(address[])_v0.8.13___3450,0.8.13,0.1943,0,0.9938
getCurrentProvider()_v0.8.9___3451,0.8.9,0.0,0,0.9622
tokenLogo(address)_v0.8.7___3452,0.8.7,0.4563,0,0.9885
getNumberOfTokenHolders()_v0.8.4___3453,0.8.4,0.0,0,0.9956
withdrawTokenBid(uint256)_v0.8.4___3454,0.8.4,0.0,0,0.8459
SetSwapTokensAtAmount(uint256)_v0.8.11___3455,0.8.11,0.7334,0,0.9967
setBlacklistedAddress(address)_v0.8.15___3456,0.8.15,0.0,0,0.9942
"updateSellFees(uint256,uint256,uint256)_v130_v0.8.10___3457",0.8.10,0.6009,0,0.9984
lockedBalanceOf(address)_v0.8.12___3458,0.8.12,0.0,0,0.9836
getFeeBalance()_v0.8.7___3459,0.8.7,1.0,1,1.0
"buy(address,uint256)_v3_v0.8.0___3460",0.8.0,0.0,0,0.9568
stakingAddress()_v0.8.0___3461,0.8.0,0.4671,0,0.9924
updateMarketingWallet(address)_v22_v0.8.0___3462,0.8.0,0.0,0,0.9878
claimReward(uint256)_v3_v0.8.0___3463,0.8.0,0.0,0,0.9405
_enableMinting()_v0.8.0___3464,0.8.0,0.0,0,0.9851
setMaxWalletLimit(uint256)_v0.8.0___3465,0.8.0,0.0,0,0.9933
addManager(address)_v0.8.9___3466,0.8.9,0.0,0,0.9882
"decreaseAllowance(address,uint256)_v14_v0.8.19___3467",0.8.19,0.4086,0,0.9937
"delegateBySig(address,uint256,uint256,uint8,bytes32,bytes32)_v0.8.0___3468",0.8.0,0.6104,0,0.999
"updateBuyFees(uint256,uint256,uint256)_v76_v0.8.17___3469",0.8.17,0.1664,0,0.9975
startBattle(uint256)_v0.8.0___3470,0.8.0,0.0,0,0.9442
"schedule(address,uint256,bytes,bytes32,bytes32,uint256)_v0.8.0___3471",0.8.0,0.2983,0,0.9852
check(address)_v0.8.7___3472,0.8.7,0.0,0,0.9677
setBaseURI(string)_v2_v0.8.12___3473,0.8.12,0.0,0,0.9959
"updateSellFees(uint256,uint256,uint256)_v16_v0.8.17___3474",0.8.17,0.8543,0,1.0
excludeFromFee(address)_v79_v0.8.4___3475,0.8.4,0.658,0,0.9996
unblockBot(address)_v8_v0.8.18___3476,0.8.18,0.0,0,0.9865
releaseTokens(address)_v0.8.0___3477,0.8.0,0.0,0,0.9656
"isApprovedForAll(address,address)_v0.8.3___3478",0.8.3,0.0,0,0.9246
"deposit(address,uint256)_v0.8.12___3479",0.8.12,0.0,0,0.9955
setPublic(bool)_v0.8.0___3480,0.8.0,0.0,0,0.9984
withdraw()_v120_v0.8.0___3481,0.8.0,0.1542,0,0.9823
treasuryMint(uint256)_v0.8.1___3482,0.8.1,0.0,0,0.9846
withdrawEther(uint256)_v0.8.9___3483,0.8.9,0.0,0,0.9775
changeMarketingWallet(address)_v0.8.10___3484,0.8.10,0.2805,0,0.9919
updateOwner(address)_v2_v0.8.0___3485,0.8.0,0.0,0,0.9855
add(address[])_v0.8.7___3486,0.8.7,0.0,0,0.979
issueTokens(uint256)_v0.8.0___3487,0.8.0,0.0,0,0.9978
placeEditionBid(uint256)_v0.8.4___3488,0.8.4,0.0,0,0.9288
mintDrop(uint256)_v0.8.0___3489,0.8.0,0.0,0,0.9625
unlock(uint256)_v0.8.12___3490,0.8.12,0.0,0,0.9901
transferOwnership(address)_v1060_v0.8.7___3491,0.8.7,0.0,0,0.9968
"setFee(uint256,uint256,uint256,uint256)_v3_v0.8.5___3492",0.8.5,0.0,0,0.9774
"setFees(uint256,uint256,uint256,uint256)_v0.8.9___3493",0.8.9,0.0,0,0.9867
withdraw()_v65_v0.8.13___3494,0.8.13,0.0,0,0.9867
startTrading()_v25_v0.8.9___3495,0.8.9,0.2926,0,0.9737
setSwapTokensAtAmount(uint256)_v0.8.13___3496,0.8.13,0.5467,0,0.9971
rewardTheoretical(uint256)_v2_v0.8.7___3497,0.8.7,0.0,0,0.9789
"updateBuyFees(uint256,uint256,uint256,uint256)_v19_v0.8.10___3498",0.8.10,0.2815,0,0.9888
updateMaxWalletAmount(uint256)_v106_v0.8.9___3499,0.8.9,0.456,0,0.9905
openTrading()_v469_v0.8.0___3500,0.8.0,0.8492,0,0.9976
setZug(address)_v0.8.7___3501,0.8.7,0.0,0,0.9923
updatePriceFeed(address)_v0.8.0___3502,0.8.0,0.0,0,0.9878
transferOwnership(address)_v26_v0.8.8___3503,0.8.8,0.3381,0,0.9922
withdraw(uint256)_v9_v0.8.0___3504,0.8.0,0.0,0,0.9639
removeToken(address)_v0.8.0___3505,0.8.0,0.0,0,0.9128
openTrading()_v4_v0.8.15___3506,0.8.15,0.1073,0,0.9893
"getEstimatedCostToWindUnwind(address,uint256)_v0.8.6___3507",0.8.6,0.0697,0,0.9878
delBot(address)_v0.8.10___3508,0.8.10,0.0,0,0.9985
governor()_v2_v0.8.6___3509,0.8.6,1.0,1,1.0
publicSaleMint(uint256)_v0.8.15___3510,0.8.15,0.0,0,0.9664
excludeFromFees(address)_v7_v0.8.4___3511,0.8.4,0.353,0,0.9901
transferOwnership(address)_v3711_v0.8.9___3512,0.8.9,0.5072,0,0.9965
"updateSellFees(uint256,uint256,uint256)_v170_v0.8.10___3513",0.8.10,0.8624,0,1.0
TriggerDAOMMO(address)_v0.8.0___3514,0.8.0,0.0,0,0.9865
setDelay(uint256)_v0.8.9___3515,0.8.9,0.0,0,0.9732
updateMaxWalletAmount(uint256)_v3_v0.8.8___3516,0.8.8,0.6759,0,0.998
blacklistBot(address)_v2_v0.8.9___3517,0.8.9,0.0,0,0.9711
"send(address[],uint256[])_v0.8.12___3518",0.8.12,0.0,0,0.994
chainId()_v0.8.4___3519,0.8.4,0.7825,0,0.9849
ownerAddress()_v2_v0.8.11___3520,0.8.11,0.3165,0,0.9761
setStakingContract(address)_v3_v0.8.0___3521,0.8.0,0.582,0,0.995
"setFees(uint256,uint256,uint256,uint256,uint256,uint256)_v8_v0.8.9___3522",0.8.9,0.0,0,0.9902
"setFee(uint256,uint256,uint256,uint256)_v50_v0.8.10___3523",0.8.10,0.63,0,0.998
setTreasury(address)_v9_v0.8.0___3524,0.8.0,0.3627,0,0.9919
setManager(address)_v2_v0.8.1___3525,0.8.1,0.0,0,0.9889
"updateFees(uint256,uint256,uint256,uint256,uint256,uint256)_v7_v0.8.9___3526",0.8.9,0.1373,0,0.9748
"updateSellFees(uint256,uint256,uint256)_v252_v0.8.10___3527",0.8.10,0.8624,0,0.9999
refundETH()_v0.8.17___3528,0.8.17,0.0,0,0.9238
checkWhitelist(address)_v0.8.4___3529,0.8.4,0.0,0,0.9868
setMaxPerWallet(uint256)_v0.8.17___3530,0.8.17,0.0,0,0.9937
lastTx(address)_v0.8.0___3531,0.8.0,0.4172,0,0.9978
getInvestorCount()_v0.8.0___3532,0.8.0,0.5254,0,0.9916
"recoverERC20(address,uint256)_v0.8.10___3533",0.8.10,0.25,0,0.9955
updateGasForTransfer(uint256)_v4_v0.8.4___3534,0.8.4,0.3675,0,0.9976
getAccountDividendsInfoAtIndex(uint256)_v0.8.17___3535,0.8.17,0.2111,0,0.9336
"setWalletAddress(address,address)_v0.8.11___3536",0.8.11,0.0,0,0.9888
openTrading()_v227_v0.8.0___3537,0.8.0,0.8492,0,0.9984
"balanceOf(address,uint256)_v0.8.13___3538",0.8.13,0.6263,0,0.9983
remove_liquidity_forced(uint256)_v0.8.6___3539,0.8.6,0.0,0,0.9611
setSellFee(uint256)_v0.8.4___3540,0.8.4,0.3633,0,0.9968
updateSwapTokenAmountForBonusThreshold(uint256)_v0.8.0___3541,0.8.0,0.0,0,0.9914
"changeIsTxLimitExempt(address,bool)_v2_v0.8.0___3542",0.8.0,1.0,1,0.9979
"TransferTokens(address,address,uint256)_v0.8.4___3543",0.8.4,0.0,0,0.9637
"setFee(uint256,uint256,uint256,uint256)_v333_v0.8.9___3544",0.8.9,0.153,0,0.9731
"init(address,address)_v2_v0.8.0___3545",0.8.0,0.0,0,0.9808
changeEggCreation(bool)_v0.8.0___3546,0.8.0,0.3247,0,0.9934
"send(address,address[],uint256[])_v0.8.3___3547",0.8.3,0.0317,0,0.9469
renounceOwnership()_v1282_v0.8.9___3548,0.8.9,0.7612,0,0.9994
updateTimelockStatus(address)_v0.8.4___3549,0.8.4,0.0,0,0.9791
query(address)_v0.8.17___3550,0.8.17,0.0,0,0.9879
getDepositInfo(address)_v0.8.0___3551,0.8.0,0.0,0,0.8828
"getRoleMember(bytes32,uint256)_v4_v0.8.0___3552",0.8.0,0.8424,0,0.9985
setFeeReceiver(address)_v2_v0.8.5___3553,0.8.5,0.0,0,0.9923
"increaseAllowance(address,uint256)_v147_v0.8.14___3554",0.8.14,0.8787,0,0.9997
minimumTokensBeforeSwapAmount()_v0.8.8___3555,0.8.8,0.4671,0,0.9952
"withdrawStuckFunds(address,address,uint256)_v0.8.10___3556",0.8.10,0.0,0,0.9804
setHouseAddressTwo(address)_v0.8.17___3557,0.8.17,0.0,0,0.996
withdrawUsdt(uint256)_v0.8.7___3558,0.8.7,0.1472,0,0.9739
getTotalStaked()_v0.8.11___3559,0.8.11,0.2907,0,0.9916
get_product_release_indicies(uint16)_v0.8.1___3560,0.8.1,0.0,0,0.9904
"setFee(uint256,uint256,uint256,uint256)_v1071_v0.8.9___3561",0.8.9,0.677,0,0.9989
withdraw(uint256)_v7_v0.8.10___3562,0.8.10,0.1157,0,0.9879
withdrawToken(address)_v3_v0.8.4___3563,0.8.4,0.0,0,0.9897
getNftsCount()_v0.8.0___3564,0.8.0,0.4561,0,0.9926
"setTeamMember(address,bool)_v0.8.7___3565",0.8.7,0.0,0,0.9804
removeLimits()_v252_v0.8.10___3566,0.8.10,0.0,0,0.9903
withdraw()_v28_v0.8.0___3567,0.8.0,0.0,0,0.9799
"issueParityDollar(address,uint256)_v0.8.4___3568",0.8.4,0.0,0,0.9252
enableAllowList()_v0.8.9___3569,0.8.9,0.0,0,0.9466
"setFee(uint256,uint256,uint256,uint256)_v77_v0.8.9___3570",0.8.9,0.677,0,0.9988
"setBuyFee(uint256,uint256,uint256,uint256,uint256)_v0.8.9___3571",0.8.9,0.0,0,0.9871
"sub(int256,int256)_v0.8.16___3572",0.8.16,0.8003,0,0.997
_setMaxTxAmount(uint256)_v2_v0.8.2___3573,0.8.2,0.3955,0,0.9556
closePool()_v0.8.0___3574,0.8.0,0.0,0,0.9902
freeze()_v0.8.4___3575,0.8.4,0.0,0,0.997
withdrawEther()_v0.8.9___3576,0.8.9,0.0,0,0.9902
"mint(address,uint256)_v84_v0.8.0___3577",0.8.0,0.0,0,0.9445
setMarketingWallet(address)_v0.8.17___3578,0.8.17,0.0,0,0.981
setNft(address)_v2_v0.8.0___3579,0.8.0,0.4529,0,0.9944
mint(uint256)_v6_v0.8.12___3580,0.8.12,0.1837,0,0.9907
"onERC721Received(address,address,uint256,bytes)_v0.8.13___3581",0.8.13,0.5533,0,0.9922
openTrading()_v422_v0.8.0___3582,0.8.0,0.8492,0,0.9979
proxyOwner()_v0.8.4___3583,0.8.4,0.1737,0,0.9901
"exit(address,uint256)_v0.8.4___3584",0.8.4,0.0,0,0.9254
blackList(address)_v3_v0.8.10___3585,0.8.10,0.0,0,0.9951
"setMaxWalletSize(uint256,uint256)_v34_v0.8.7___3586",0.8.7,0.0,0,0.9919
"setRoyaltyInfo(address,uint256)_v0.8.12___3587",0.8.12,0.0,0,0.9797
"updateBuyFees(uint256,uint256,uint256,uint256)_v0.8.4___3588",0.8.4,0.3493,0,0.9989
withdraw()_v90_v0.8.17___3589,0.8.17,0.0,0,0.9814
end()_v0.8.1___3590,0.8.1,0.0,0,0.9834
getLiquidityBacking(uint256)_v0.8.10___3591,0.8.10,0.31,0,0.9832
"setFee(uint256,uint256,uint256,uint256)_v8_v0.8.16___3592",0.8.16,0.1576,0,0.9837
"setFee(uint256,uint256,uint256,uint256,uint256,uint256)_v2_v0.8.7___3593",0.8.7,0.0,0,0.9782
releaseLimit()_v4_v0.8.7___3594,0.8.7,0.0,0,0.9679
